id,link,price,currency,date,customer,zipcode,location,lots,num_of_lots
130200002414002703,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0130200002414002703,243461.71,rub,2014-09-04,Комитет государственного заказа Вологодской области,160009,Вологодская обл,"24.42.13.824, 24.42.13.821, 24.42.13.741, 24.42.13.845, 24.42.13.724, 24.42.11.289, 24.42.13.742, 24.42.13.734, 24.42.13.727, 24.42.13.427",10
348200074614000021,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0348200074614000021,349000.0,rub,2014-09-04,"Государственное бюджетное учреждение здравоохранения Московской области ""Психиатрическая больница № 28""",142904,Московская обл,85.32.14.118,1
140100008414000003,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0140100008414000003,282008.0,rub,2014-09-04,"Межмуниципальный отдел Министерства внутренних дел Российской Федерации ""Куменский""",613400,Кировская обл,45.21.14.140,1
818300005914000020,https://zakupki.gov.ru/epz/order/notice/zk44/view/common-info.html?regNumber=0818300005914000020,314000.0,rub,2014-09-04,"Муниципальное казенное учреждение города Сочи ""Учреждение по обеспечению деятельности админнистрации города Сочи""",354000,Краснодарский край,31.62.92,1
137300043314000272,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0137300043314000272,154340.0,rub,2014-09-04,управление экономики и имущественных отношений города Калуги,248000,Калужская обл,32.20.20.270,1
318300420914000006,https://zakupki.gov.ru/epz/order/notice/zk44/view/common-info.html?regNumber=0318300420914000006,305720.0,rub,2014-09-04,Администрация Чепигинского сельского поселения Брюховецкого района,352763,Краснодарский край,28.11.10.129,1
309300111614000020,https://zakupki.gov.ru/epz/order/notice/zk44/view/common-info.html?regNumber=0309300111614000020,294000.0,rub,2014-09-04,"Муниципальное казённое учреждение ""Центр информационно-методического и технического обеспечения муниципальных бюджетных учреждений образования"" Зубово-Полянского муниципального района Республики Мордовия",431110,Мордовия Респ,22.11.10,1
309300111614000019,https://zakupki.gov.ru/epz/order/notice/zk44/view/common-info.html?regNumber=0309300111614000019,373925.0,rub,2014-09-04,"Муниципальное казённое учреждение ""Центр информационно-методического и технического обеспечения муниципальных бюджетных учреждений образования"" Зубово-Полянского муниципального района Республики Мордовия",431110,Мордовия Респ,45.33.11.120,1
313300058214000206,https://zakupki.gov.ru/epz/order/notice/zk44/view/common-info.html?regNumber=0313300058214000206,273001.22,rub,2014-09-04,"бюджетное учреждение здравоохранения Удмуртской Республики ""Воткинская городская больница № 1 Министерства здравоохранения Удмуртской Республики""",427434,Удмуртская Респ,33.10.12.129,1
154300003414000002,https://zakupki.gov.ru/epz/order/notice/zk44/view/common-info.html?regNumber=0154300003414000002,223518.0,rub,2014-09-04,Администрация Злынского сельского поселения Болховского района Орловской области,303151,Орловская обл,45.23.11,1
149100001714000051,https://zakupki.gov.ru/epz/order/notice/zk44/view/common-info.html?regNumber=0149100001714000051,47821.0,rub,2014-09-04,Центр специальной связи и информации Федеральной службы охраны Российской Федерации в Мурманской области,183038,Мурманская обл,"36.12.12.131, 36.12.12.111, 36.11.11.312, 36.11.11.311",4
326100010514000182,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0326100010514000182,303706.13,rub,2014-09-04,"федеральное государственное казенное учреждение ""Пограничное управление Федеральной службы безопасности Российской Федерации по Белгородской и Воронежской областям""",308023,Белгородская обл,23.20.18.512,1
124300002114000062,https://zakupki.gov.ru/epz/order/notice/zk44/view/common-info.html?regNumber=0124300002114000062,397870.0,rub,2014-09-04,"Администрация муниципального образования ""Вельское""",165151,Архангельская обл,45.33.11.121,1
