id,link,price,currency,date,customer,zipcode,location,lots,num_of_lots
369300157814000254,https://zakupki.gov.ru/epz/order/notice/ep44/view/common-info.html?regNumber=0369300157814000254,18507.12,rub,2014-01-07,Муниципальное бюджетное дошкольное образовательное учреждение детский сад общеразвивающего вида с приоритетным осуществлением художественно-эстетического направления развития воспитанников № 414 г. Челябинска,454000,Челябинская обл,64.20.23.130,1
369300361014000252,https://zakupki.gov.ru/epz/order/notice/ep44/view/common-info.html?regNumber=0369300361014000252,60000.0,rub,2014-01-07,"Муниципальное бюджетное учреждение дополнительного образования детей ""Детская школа искусств № 13"" города Челябинска",454015,Челябинская обл,40.12.10.110,1
369300065614000251,https://zakupki.gov.ru/epz/order/notice/ep44/view/common-info.html?regNumber=0369300065614000251,72100.0,rub,2014-01-07,Муниципальное бюджетное дошкольное образовательное учреждение детский сад комбинированного вида № 304 г. Челябинска,454091,Челябинская обл,41.00.20.122,1
369300157814000250,https://zakupki.gov.ru/epz/order/notice/ep44/view/common-info.html?regNumber=0369300157814000250,361267.0,rub,2014-01-07,Муниципальное бюджетное дошкольное образовательное учреждение детский сад общеразвивающего вида с приоритетным осуществлением художественно-эстетического направления развития воспитанников № 414 г. Челябинска,454000,Челябинская обл,40.11.10.110,1
369300065614000249,https://zakupki.gov.ru/epz/order/notice/ep44/view/common-info.html?regNumber=0369300065614000249,6000.0,rub,2014-01-07,Муниципальное бюджетное дошкольное образовательное учреждение детский сад комбинированного вида № 304 г. Челябинска,454091,Челябинская обл,64.20.14.000,1
329300000814000248,https://zakupki.gov.ru/epz/order/notice/ep44/view/common-info.html?regNumber=0329300000814000248,162297.82,rub,2014-01-07,"муниципальное образовательное учреждение дополнительного образования детей Волгограда ""Детская художественная школа № 1 им. В.В. Фёдорова""",400131,Волгоградская обл,"40.30.10.162, 40.30.10.113",2
307300038314000247,https://zakupki.gov.ru/epz/order/notice/ep44/view/common-info.html?regNumber=0307300038314000247,233590.0,rub,2014-01-07,"Муниципальное бюджетное дошкольное образовательное учреждение ""Детский сад № 41 для детей раннего возраста"" г. Сыктывкара",167907,Коми Респ,40.30.10.164,1
307300038314000246,https://zakupki.gov.ru/epz/order/notice/ep44/view/common-info.html?regNumber=0307300038314000246,18707.0,rub,2014-01-07,"Муниципальное бюджетное дошкольное образовательное учреждение ""Детский сад № 41 для детей раннего возраста"" г. Сыктывкара",167907,Коми Респ,41.00.20.122,1
307300038214000245,https://zakupki.gov.ru/epz/order/notice/ep44/view/common-info.html?regNumber=0307300038214000245,15589.0,rub,2014-01-07,"Муниципальное бюджетное дошкольное образовательное учреждение ""Детский сад № 27"" г. Сыктывкара",167907,Коми Респ,41.00.20.122,1
369300361014000241,https://zakupki.gov.ru/epz/order/notice/ep44/view/common-info.html?regNumber=0369300361014000241,180770.38,rub,2014-01-07,"Муниципальное бюджетное учреждение дополнительного образования детей ""Детская школа искусств № 13"" города Челябинска",454015,Челябинская обл,40.11.10.112,1
369300157814000238,https://zakupki.gov.ru/epz/order/notice/ep44/view/common-info.html?regNumber=0369300157814000238,106050.0,rub,2014-01-07,Муниципальное бюджетное дошкольное образовательное учреждение детский сад общеразвивающего вида с приоритетным осуществлением художественно-эстетического направления развития воспитанников № 414 г. Челябинска,454000,Челябинская обл,41.00.11.000,1
324300055414000244,https://zakupki.gov.ru/epz/order/notice/ep44/view/common-info.html?regNumber=0324300055414000244,0.5,rub,2014-01-07,"Администрация Муниципального образования ""Ленский муниципальный район""",165780,Архангельская обл,64.11.1,1
309200000114000243,https://zakupki.gov.ru/epz/order/notice/ep44/view/common-info.html?regNumber=0309200000114000243,0.0,rub,2014-01-07,"Государственное бюджетное учреждение Республики Мордовия дополнительного образования детей ""Специализированная детско-юношеская спортивная школа олимпийского резерва по боксу имени Олега Маскаева""",430013,Мордовия Респ,"40.13.12.120, 40.30.10.160, 41.00.20.132, 40.30.10.163",4
324300055414000242,https://zakupki.gov.ru/epz/order/notice/ep44/view/common-info.html?regNumber=0324300055414000242,6000.0,rub,2014-01-07,"Администрация Муниципального образования ""Ленский муниципальный район""",165780,Архангельская обл,64.11.1,1
324300055414000239,https://zakupki.gov.ru/epz/order/notice/ep44/view/common-info.html?regNumber=0324300055414000239,5000.0,rub,2014-01-07,"Администрация Муниципального образования ""Ленский муниципальный район""",165780,Архангельская обл,64.11.1,1
369300059114000230,https://zakupki.gov.ru/epz/order/notice/ep44/view/common-info.html?regNumber=0369300059114000230,30000.0,rub,2014-01-07,Муниципальное образовательное учреждение дополнительного образования детей специализированная детско-юношеская спортивная школа олимпийского резерва №2 Копейского городского округа,456618,Челябинская обл,64.20.11.112,1
369300059114000228,https://zakupki.gov.ru/epz/order/notice/ep44/view/common-info.html?regNumber=0369300059114000228,66161.95,rub,2014-01-07,Муниципальное образовательное учреждение дополнительного образования детей специализированная детско-юношеская спортивная школа олимпийского резерва №2 Копейского городского округа,456618,Челябинская обл,41.00.11.000,1
324300055414000237,https://zakupki.gov.ru/epz/order/notice/ep44/view/common-info.html?regNumber=0324300055414000237,75360.0,rub,2014-01-07,"Администрация Муниципального образования ""Ленский муниципальный район""",165780,Архангельская обл,64.11.1,1
369300335114000226,https://zakupki.gov.ru/epz/order/notice/ep44/view/common-info.html?regNumber=0369300335114000226,15000.0,rub,2014-01-07,Муниципальное дошкольное образовательное учреждение детский сад № 22 Копейского городского округа,456602,Челябинская обл,64.20.12.131,1
369300335114000225,https://zakupki.gov.ru/epz/order/notice/ep44/view/common-info.html?regNumber=0369300335114000225,8000.0,rub,2014-01-07,Муниципальное дошкольное образовательное учреждение детский сад № 22 Копейского городского округа,456602,Челябинская обл,64.20.23.190,1
369300131914000224,https://zakupki.gov.ru/epz/order/notice/ep44/view/common-info.html?regNumber=0369300131914000224,58194.0,rub,2014-01-07,"Муниципальное бюджетное дошкольное образовательное учреждение детский сад присмотра и оздоровления с приоритетным осуществлением санитарно-гигиенических, профилактических и оздоровительных мероприятий и процедур № 86 г. Челябинска",454017,Челябинская обл,41.00.11.000,1
369300335114000223,https://zakupki.gov.ru/epz/order/notice/ep44/view/common-info.html?regNumber=0369300335114000223,102934.7,rub,2014-01-07,Муниципальное дошкольное образовательное учреждение детский сад № 22 Копейского городского округа,456602,Челябинская обл,"41.00.20.120, 41.00.11.000",2
369300335114000222,https://zakupki.gov.ru/epz/order/notice/ep44/view/common-info.html?regNumber=0369300335114000222,14400.0,rub,2014-01-07,Муниципальное дошкольное образовательное учреждение детский сад № 22 Копейского городского округа,456602,Челябинская обл,64.20.11.112,1
369300335114000221,https://zakupki.gov.ru/epz/order/notice/ep44/view/common-info.html?regNumber=0369300335114000221,254151.37,rub,2014-01-07,Муниципальное дошкольное образовательное учреждение детский сад № 22 Копейского городского округа,456602,Челябинская обл,40.30.10.110,1
369300335114000219,https://zakupki.gov.ru/epz/order/notice/ep44/view/common-info.html?regNumber=0369300335114000219,18916.75,rub,2014-01-07,Муниципальное дошкольное образовательное учреждение детский сад № 22 Копейского городского округа,456602,Челябинская обл,40.30.10.240,1
369300329114000218,https://zakupki.gov.ru/epz/order/notice/ep44/view/common-info.html?regNumber=0369300329114000218,357970.8,rub,2014-01-07,"Муниципальное образовательное учреждение для детей-сирот и детей, оставшихся без попечения родителей, ""Детский дом"" Копейского городского округа",456655,Челябинская обл,"41.00.20.122, 41.00.11.000",2
369300329114000217,https://zakupki.gov.ru/epz/order/notice/ep44/view/common-info.html?regNumber=0369300329114000217,30000.0,rub,2014-01-07,"Муниципальное образовательное учреждение для детей-сирот и детей, оставшихся без попечения родителей, ""Детский дом"" Копейского городского округа",456655,Челябинская обл,64.20.11.112,1
